Date,ClosePrice,HighPrice,LowPrice,OpenPrice,VolumePrice
2/9/2022,8.104389190673828,8.104389190673828,7.894817795164401,7.969459774572515,3774400
2/10/2022,7.963718414306641,8.279511253741898,7.860367891,7.860367891,11501800
2/11/2022,7.650795936584473,7.942760705684908,7.587637592240874,7.871850963141783,10060500
2/14/2022,7.616344928741455,7.742661597510901,7.544573870207565,7.711082704103401,5875500
2/15/2022,7.980942249298096,8.049842953907635,7.917783908904088,8.003908968311352,3897500
2/16/2022,7.969461917877197,8.018266281,7.8201779189125755,7.883336281134548,4197600
2/17/2022,7.378066062927246,7.630699983188418,7.360840612,7.599120537817098,7666000
2/18/2022,7.208686351776123,7.357969759,7.116819470988357,7.283328329308632,9924100
2/22/2022,6.829735756,6.912989918,6.737868320014375,6.760835042098422,6807300
2/23/2022,6.778059959411621,7.034999971333513,6.7249489738833015,7.013468979086992,8870500
2/24/2022,6.907247066497803,7.159881519165103,6.338820369351025,6.354897018,16154000
2/25/2022,7.042177677154541,7.136627994730986,6.938827159787455,7.079498393109424,7294900
2/28/2022,7.5732831954956055,7.573283195495606,7.027823164,7.030694072202188,13625700
3/1/2022,7.975201606750488,8.044101769,7.794338201189001,8.027450718650135,11998800
3/2/2022,7.917784690856934,8.187644076591067,7.837400892587026,7.909171965037713,7551100
3/3/2022,7.581893444061279,7.935006868,7.538830924905005,7.912040154352231,11761100
3/4/2022,7.113949298858643,7.484287768813043,7.036436405,7.45270832,8665200
3/7/2022,6.763704776763916,7.119689181059938,6.694804622471437,7.0536599349758635,9189100
3/8/2022,6.933082580566406,7.096720469491328,6.86992426,6.976145096456712,7486100
3/9/2022,7.556058406829834,7.690988373246683,7.527349868385621,7.601991849312642,7202600
3/10/2022,7.1369147300720215,7.162752356739086,6.990501694815245,7.042176948149374,4262700
3/11/2022,6.8957648277282715,7.1397865855296985,6.8842811932106365,7.119690225123836,4508100
3/14/2022,6.981890678405762,7.059403577,6.915861415242607,6.981890678405763,3494200
3/15/2022,7.162753582000732,7.179978486868683,6.930214902219057,6.990502890611665,5141500
3/16/2022,7.366581439971924,7.426869414170117,7.079497204438896,7.280456388339905,7204500
3/17/2022,7.363709449768066,7.423997415106589,7.312034207354944,7.378063987977068,2516200
3/18/2022,7.587639331817627,7.590510240978234,7.260363353,7.291942259,5578200
3/21/2022,7.421128273010254,7.487157521771618,7.329261396895351,7.455578077768455,4770000
3/22/2022,7.630697727203369,7.802948350241137,7.619214644371324,7.731177302939537,5701900
3/23/2022,7.607734680175781,7.713956122301445,7.553188504620987,7.6192183161114855,5161100
3/24/2022,7.932137489318848,7.995296373989142,7.685245409693253,7.725437029,7568000
3/25/2022,8.021135330200195,8.149461606647124,7.932138804781947,8.098073820263524,9335800
3/28/2022,8.649848937988281,8.697218106049851,8.527838340519667,8.555111149434941,6759100
3/29/2022,8.606787682,8.674252671213363,8.500566791060328,8.624013135,5306600
3/30/2022,8.468986511230469,8.612528655488612,8.430230066572392,8.500565958189604,4069100
3/31/2022,8.199128150939941,8.512050108318464,8.190515971653308,8.512050108318464,5067200
4/1/2022,8.357022285461426,8.419606219616853,8.141709108454235,8.164675825432214,7977300
4/4/2022,8.262287139892578,8.339799492139289,8.107261340259361,8.280085899471967,3693200
4/5/2022,8.279511451721191,8.382861977389094,8.168983927897429,8.362765615954888,4097500
4/6/2022,7.848884582519531,8.077116616429551,7.736921883927011,8.069939618647693,7099400
4/7/2022,7.7713704109191895,7.866108189700368,7.7196951592985945,7.785724951685879,4540100
4/8/2022,7.659409046173096,7.906301714062732,7.607733785678072,7.685246676420608,5543400
4/11/2022,7.151268482208252,7.393854471533635,7.128301764565434,7.340744039653943,4800700
4/12/2022,7.030693531036377,7.269834775,7.027822622699688,7.266102538947087,4285900
4/13/2022,7.369453430175781,7.452707585969253,7.119689867655762,7.130312174294262,5109200
4/14/2022,7.142655849456787,7.409644288,7.0967224135814195,7.386677569775776,5129400
4/18/2022,7.289070129394531,7.369453929721436,6.999114923565511,7.068015636742767,6876800
4/19/2022,7.444096088409424,7.495771350727261,7.332133385100682,7.346487381269035,3554400
4/20/2022,7.389550209,7.5589299988535155,7.324956128598272,7.550317272270605,5789800
4/21/2022,7.389550209,7.7139557919266455,7.3866793,7.688118159747791,4859400
4/22/2022,7.070886135101318,7.2818932728240195,7.017775692417389,7.248878643719422,5635700
4/25/2022,7.205815315246582,7.2402651211448665,6.920166224526872,6.944568672310465,7760800
4/26/2022,6.849830627441406,7.211556861204936,6.7737529260982345,7.205815044580966,7539700
4/27/2022,6.956051826477051,7.0766272434403215,6.88140985,6.981889454938452,4498900
4/28/2022,7.159881591796875,7.246006650697724,6.961793299241197,7.062272899672035,7616600
4/29/2022,6.844089508056641,7.053660908053611,6.821122786790807,6.984760744256106,5787100
5/2/2022,6.890022277832031,7.001984964624475,6.7995905821159495,6.941697532526936,6414300
5/3/2022,6.726383686065674,6.878537979546826,6.691933337,6.861313078837015,5523000
5/4/2022,7.139784812927246,7.168492796954307,6.901504931542654,6.987629978763226,6639500
5/5/2022,6.490978240966797,7.053663383213197,6.350306955405197,7.053663383213197,11554300
5/6/2022,6.427818775177002,6.499589866628536,6.295760229739766,6.4192065946476005,5444200
5/9/2022,5.520629883,5.9684816978738215,5.417279927280437,5.845035385295499,12472900
5/10/2022,5.580919266,5.781877958743171,5.500535460006704,5.735944511911498,7176500
5/11/2022,5.219192028045654,5.707234950259487,5.1962253087364125,5.319671630362254,14410900
5/12/2022,5.084262371063232,5.323978031254294,4.945600719813309,5.08139201,19023600
5/13/2022,5.362734794616699,5.537856392284091,5.242159367096008,5.457472591413682,7862700
5/16/2022,5.259383678436279,5.345509286989843,5.184741703384437,5.328283837,4154800
5/17/2022,5.359864234924316,5.491922758271271,5.256513705299826,5.454602037890139,6501100
5/18/2022,5.204836368560791,5.278043147092815,5.115840418794674,5.253640705,5417400
5/19/2022,5.345510005950928,5.448859983517886,5.233546754529425,5.288092925859395,5605800
5/20/2022,5.222064495,5.425894121349008,5.112972135128563,5.405798304401447,5739500
5/23/2022,5.179000377655029,5.454601007849733,5.179000377655028,5.4316342886668405,5331600
5/24/2022,5.2306742668151855,5.282349513784693,5.101486696961111,5.216320274910186,8812000
5/25/2022,5.2679972648620605,5.359864157616624,5.236417815138977,5.250772359363048,6188500
5/26/2022,5.233545780181885,5.316800476057804,5.018232591279034,5.0211034995061095,9657000
5/27/2022,5.135937213897705,5.239287722271691,5.019668439546739,5.2019670095642905,12572700
5/31/2022,5.635465621948242,5.789056254935228,5.566565442771717,5.678528713057276,9464400
6/1/2022,5.354120254516602,5.692879700280885,5.322541364663254,5.684266977101067,6636000
6/2/2022,5.400054931640625,5.428763468,5.293834059,5.313929870206654,6050300
6/3/2022,5.265125274658203,5.299575078580877,5.204837296438882,5.265125274658203,4776300
6/6/2022,5.615367889404297,5.672498033029126,5.537855556501313,5.609626620442057,6424500
6/7/2022,5.537855148,5.5981425747484845,5.234981193,5.265124906415178,7038300
6/8/2022,5.362734794616699,5.499099946198529,5.322543167966417,5.411539147364833,5410600
6/9/2022,5.336897850036621,5.4258938408768955,5.325414213763081,5.371347663717411,2847600
6/10/2022,5.153162956237793,5.279192716436115,5.121870437334526,5.233546202808094,5387900
6/13/2022,4.111046314239502,4.312005505424905,4.019179443150088,4.162721566119734,22112200
6/14/2022,3.941666603088379,4.056500466835054,3.914393796587998,4.004825214459806,15399600
6/15/2022,3.8469278812408447,3.9904699704481126,3.6029064938593747,3.806736271485087,25624700
6/16/2022,3.7091286182403564,3.8167852144962837,3.6832909913333522,3.783770590686171,14511800
6/17/2022,3.6517109870910645,3.720323926964067,3.617260917016645,3.668935885235864,11869700
6/21/2022,3.717742443084717,3.8684618978087495,3.709129988861481,3.7665468066580243,12501600
6/22/2022,3.5799407958984375,3.714870200861706,3.519653090396912,3.657453403666178,9795800
6/23/2022,3.717742443084717,3.723484261756863,3.577071171,3.6517131710649378,8418600
6/24/2022,3.778029203414917,3.806737741859129,3.694774770468597,3.7780292034149165,7994600
6/27/2022,3.694775104522705,3.7751586361353024,3.625874935,3.7751586361353024,8145500
6/28/2022,3.5799407958984375,3.749320552963908,3.5741989792864417,3.732095376912807,6626800
6/29/2022,3.5828120708465576,3.5971663411574837,3.521089173943962,3.565587165501393,7697400
6/30/2022,3.3330485820770264,3.4134323821805572,3.317259131951446,3.4048196561648734,9600800
7/1/2022,3.4335286617279053,3.4852039297019486,3.4019494834020767,3.413432845864647,8620300
7/5/2022,3.6258742809295654,3.637357640518393,3.4163026262023557,3.430656894134612,10137000
7/6/2022,3.6057777404785156,3.6344859967491217,3.5541024958926575,3.5828107521632635,5514900
7/7/2022,3.8842499256134033,3.887120833895517,3.6115199358648726,3.6201323869263318,9052100
7/8/2022,3.869896889,3.9287494320936203,3.7579341679717317,3.7895133477634797,8833200
7/11/2022,3.634486198425293,3.6775489958979897,3.587117312854721,3.6459695563277092,5615300
7/12/2022,3.4306581020355225,3.5512335570640836,3.4105622841257572,3.5253959204458227,7931900
7/13/2022,3.4794609546661377,3.548361107,3.350273101470624,3.367498002544764,8055700
7/14/2022,3.6603243350982666,3.7062577731448987,3.476877509473222,3.4938154852867838,6980700
7/15/2022,3.7608039379119873,3.7608039379119873,3.666066153450553,3.7206120427100595,7756300
7/18/2022,3.8383166790008545,4.047888339667743,3.7952541477684965,3.947408735079045,10495600
7/19/2022,4.165593624,4.208656163378475,3.9129593850996796,3.9646346512438186,15314400
7/20/2022,4.202914237976074,4.313441485068535,4.159851429,4.243105865,13783100
7/21/2022,4.131143569946289,4.131143569946289,3.9675053171506534,4.033534854822389,8760600
7/22/2022,4.013437747955322,4.224444850312014,4.001954388722534,4.191430226740858,7252400
7/25/2022,3.8871207237243652,3.9098005152114257,3.826833020433095,3.889991632,5558200
7/26/2022,3.7091286182403564,3.7407077879128705,3.674678540292645,3.7148701610058668,5246300
7/27/2022,4.053628921508789,4.102433258017928,3.7780280751332844,3.7780280751332844,9390000
7/28/2022,4.245977401733398,4.291910852588357,4.040712053663462,4.111047684508237,7459400
7/29/2022,4.257460117340088,4.314876922181793,4.171334773185068,4.205784856090092,9461900
8/1/2022,4.079468250274658,4.177076964127393,4.0579369807565415,4.103870428737841,6753600
8/2/2022,4.073725700378418,4.1627219451891975,4.022050717577386,4.042146529011959,6166700
8/3/2022,4.171335220336914,4.188560400528362,4.118224772834436,4.128272680535718,6352500
8/4/2022,3.9703750610351562,4.111046274476433,3.9689396069651592,4.067983747515999,7663700
8/5/2022,4.067985534667969,4.148369081407907,4.030664534,4.085210443505461,9272600
8/8/2022,4.245977401733398,4.312006942676123,4.223010676,4.268944127160878,7767000
8/9/2022,4.085209846496582,4.134014204045567,4.047889124874369,4.1254017508854375,2985900
8/10/2022,4.191430092,4.291909413465096,4.168463374131418,4.283296962763879,7315000
8/11/2022,4.300522327423096,4.423968653839413,4.268943155593645,4.369422761809471,7223200
8/12/2022,4.2947797775268555,4.303392227136972,4.1986065565619075,4.220137817479617,5128500
8/15/2022,4.248847961425781,4.303393861383858,4.244541598092931,4.274685593853007,3481500
8/16/2022,4.240234851837158,4.260330663374902,4.182817778098062,4.237363943393223,3629200
8/17/2022,4.108175754547119,4.189994722321784,4.102433938107203,4.182817451771888,5922600
8/18/2022,4.131143569946289,4.159851838415999,4.108176845656542,4.159851838415999,2519000
8/19/2022,3.7550625801086426,3.8182212020621904,3.724918860362468,3.798125115113154,6517700
8/22/2022,3.7119998931884766,3.7923834163401207,3.694774715620669,3.734966614088946,3922700
8/23/2022,3.8038673400878906,3.832575882357251,3.7702785810877963,3.7837715247703088,3656800
8/24/2022,3.8325746059417725,3.864153772892861,3.7665450902269493,3.780899356581029,2838000
8/25/2022,3.8009958267211914,3.8383168162231027,3.7694166542741465,3.806737643776058,3280000
8/26/2022,3.6143901348114014,3.8469281843286502,3.5928588744908905,3.8411866426761008,10825900
8/29/2022,3.5368781089782715,3.5928597276467187,3.5052989379284276,3.513911389344768,4878100
8/30/2022,3.4966864585876465,3.602907604490545,3.422044483482402,3.579940885040453,5602100
8/31/2022,3.5483615398406982,3.5971658884852826,3.4852031964764474,3.571328259934044,4224900
9/1/2022,3.4880752563476562,3.522525624348705,3.419175067915582,3.5053004403481807,5542900
9/2/2022,3.4966864585876465,3.6057785128680293,3.4593654710350243,3.585682428,7435300
9/6/2022,3.2928571701049805,3.499557679804633,3.2871153523875214,3.490945227013382,12062400
9/7/2022,3.3474018573760986,3.3818519298514036,3.3043393352281774,3.310080877081642,5835800
9/8/2022,3.4163033962249756,3.4163033962249756,3.351709587,3.3617574943298156,6591600
9/9/2022,3.7808990478515625,3.7995594009387537,3.700515546131237,3.703386180139764,8431300
9/12/2022,3.9761171340942383,3.987313293,3.9014751603432027,3.9588919579267348,6944700
9/13/2022,3.5856823921203613,3.805588879235572,3.5469259507669215,3.7751579625795477,8162200
9/14/2022,3.525395154953003,3.5971662305151524,3.4665428948948342,3.5942955955692097,6898100
9/15/2022,3.490945339202881,3.5655873292190154,3.4421409821757893,3.534008152112934,5018500
9/16/2022,3.462237596511841,3.4938167784106966,3.4091268679976405,3.4909458690239856,6223100
9/19/2022,3.4450111389160156,3.456494498427674,3.310081459,3.310081459,6703600
9/20/2022,3.3445305824279785,3.4091246323442133,3.305774426263046,3.335918134,5089600
9/21/2022,3.350273847579956,3.5139118131509544,3.304340402773004,3.407690653588646,11488300
9/22/2022,3.4076907634735107,3.4435763026092276,3.312952962058012,3.3761115875966565,7995700
9/23/2022,3.315823554992676,3.360321542621778,3.264148296,3.35601518,8582800
9/26/2022,3.390465497970581,3.4091258558742177,3.3474026913096466,3.364627868731002,4661100
9/27/2022,3.3703694343566895,3.5986014624393565,3.3201296298116847,3.559845018323075,7444600
9/28/2022,3.4593653678894043,3.479461178362828,3.3617566762444016,3.384723395,8103600
9/29/2022,3.4335286617279053,3.470849658177497,3.321565672,3.407691027740883,4890800
9/30/2022,3.442141294,3.574200106572251,3.3947723876300198,3.3976432968414887,8115300
10/3/2022,3.462237596511841,3.485204324035552,3.370370412632007,3.3990789589291404,9041800
10/4/2022,3.5942957401275635,3.600037284035292,3.5233857153048156,3.542620476033321,8210000
10/5/2022,3.562715530395508,3.6115198752325597,3.4966862837247192,3.5311363611770714,5885700
10/6/2022,3.545490026473999,3.605777720223904,3.517068696868394,3.5627149253826396,6864900
10/7/2022,3.4335286617279053,3.4820458202198954,3.411997391333706,3.4737205672393783,7260800
10/10/2022,3.384723186,3.4292211671362844,3.3686465391045872,3.424915078748619,3118800
10/11/2022,3.3474018573760986,3.3890291993992827,3.3215642345734104,3.3703685723596353,4904500
10/12/2022,3.378981828689575,3.387594279720393,3.3565892369815424,3.367498195601975,2587000
10/13/2022,3.4306581020355225,3.4564957386537833,3.2096032836731507,3.2167802832737853,13273000
10/14/2022,3.387594699859619,3.499557398500835,3.378982248,3.485203402930875,8380900
10/17/2022,3.4593653678894043,3.4852029949465972,3.436398649124096,3.4651069106882892,4210400
10/18/2022,3.399078369140625,3.4880743544066886,3.373240737,3.479461901525927,4789400
10/19/2022,3.399078369140625,3.4137195664164137,3.3703698278248324,3.3904659162598634,2208300
10/20/2022,3.3703694343566895,3.4249156017318056,3.3502736220526512,3.3847237033388207,3865900
10/21/2022,3.399078369140625,3.409126276,3.3373551969611297,3.3531449220633096,6820000
10/24/2022,3.427786111831665,3.4421403802917308,3.3875944886853584,3.4249154771675707,4297400
10/25/2022,3.600037097930908,3.623003819944429,3.427786409,3.427786409,13740000
10/26/2022,3.686161756515503,3.730659737914153,3.607213424721587,3.6267353812071947,12256200
10/27/2022,3.6718082427978516,3.687597967153063,3.6287457066462725,3.6832916040239345,6647400
10/28/2022,3.6574535369873047,3.684726619318668,3.6043431003147974,3.608649189145874,8205800
10/31/2022,3.6086483001708984,3.6746778084252356,3.5799400444912615,3.663194451396415,4302100
11/1/2022,3.6258742809295654,3.6402285488618222,3.596878818501643,3.634486732174964,2309400
11/2/2022,3.5799407958984375,3.694200263,3.556974077020226,3.6172617825217515,7493800
11/3/2022,3.5885531902313232,3.605778366009781,3.554103112459288,3.565586471716633,5400100
11/4/2022,3.7493202686309814,3.7892249601895327,3.666065850564915,3.7005159262696807,11666600
11/7/2022,3.689033031463623,3.7062579345889803,3.657453586092302,3.6746787630025586,4578100
11/8/2022,3.1952483654022217,3.6603249092531347,2.9828060442206192,3.467691475316432,49341600
11/9/2022,2.7732338905334473,3.129218305009381,2.7574441687205615,3.0666340922287287,39911000
11/10/2022,3.117734909057617,3.1607977115553436,2.8607946433391938,2.951226063150122,36835100
11/11/2022,2.8076839447021484,2.931130262291391,2.7789756833967796,2.7962005854230245,22101400
11/14/2022,2.8162968158721924,2.888067883543111,2.797636184958212,2.8679717984215247,13114100
11/15/2022,2.9483559131622314,2.978499633457568,2.8857714170467825,2.936872278247903,12253200
11/16/2022,2.870842456817627,2.881751689,2.8249090213141246,2.867684622106845,7926700
11/17/2022,2.916775703430176,2.9296945155520198,2.8593589127691197,2.8593589127691197,6090700
11/18/2022,2.9110348224639893,2.9340015439450333,2.8837617380359055,2.9311306353136737,5497500
11/21/2022,2.753138303756714,2.8737137239055413,2.721558857565175,2.8335218259276305,11553000
11/22/2022,2.810556173324585,2.842422558206849,2.784718534362207,2.8019437182654623,5472200
11/23/2022,2.925388813018799,2.925388813018799,2.8392637445054905,2.8564886486941856,4980500
11/25/2022,2.925388813018799,2.9340015388980625,2.8995514567357557,2.9024220915772614,1888600
11/28/2022,2.867971897125244,2.8851970744244375,2.811990550026448,2.8593594453680997,4897500
11/29/2022,2.916775703430176,2.919646611409442,2.880890175043909,2.8966798951450197,2249400
11/30/2022,3.0718021392822266,3.0775439570429963,2.971322792533216,2.985676789365261,7346400
12/1/2022,3.0258677005767822,3.0718011324680283,3.011513434664555,3.0430928744284245,7773000
12/2/2022,3.0545763969421387,3.060317939345399,3.0172554130739186,3.0172554130739186,2642800
12/5/2022,3.0229978561401367,3.094768937165776,3.0115144941274323,3.080414666203659,3783600
12/6/2022,3.045964241027832,3.053141512602246,3.0172559760849227,3.0459642410278316,3309500
12/7/2022,3.005772352218628,3.031609980054802,2.994288992,3.0258681632979227,2701000
12/8/2022,3.0947694778442383,3.1105592060396408,3.0097926388611507,3.0143859297117244,6081800
12/9/2022,3.0603182315826416,3.091897676063199,3.060318231582641,3.074672499638814,2943000
12/12/2022,3.0775434970855713,3.0804141317519824,3.0488349601422664,3.057447411711298,2679100
12/13/2022,3.186635732650757,3.2276886854212026,3.160798102711629,3.2239564494684814,7605500
12/14/2022,3.1981189250946045,3.3158234341506128,3.1751522049756224,3.226827188350882,11670800
12/15/2022,3.123476982116699,3.155056154180869,3.106251805,3.155056154180869,3877500
12/16/2022,3.0143840312957764,3.066059273729133,2.9985943130445127,3.0574465508003588,6556400
12/19/2022,2.962710142,3.0029020461405027,2.948356144934184,2.9942895930626516,2842700
12/20/2022,3.0287392139434814,3.0631892947482866,2.9971597678670654,3.0031887852589434,3910300
12/21/2022,3.00864315,3.0287392362859835,2.994289155227046,3.0143849673985326,1591700
12/22/2022,3.002901792526245,3.017256062300318,2.954097439565351,3.000030883814446,3745400
12/23/2022,3.0143840312957764,3.028738295725578,2.998020186272892,3.0057715821518247,2066900
12/27/2022,2.977064371109009,3.017256274546694,2.964145554782072,3.011514456719192,3184900
12/28/2022,2.9713220596313477,3.0000303199992393,2.948355341823085,2.971322059631347,2738500
12/29/2022,2.9713220596313477,2.9856760529228574,2.9655802432868454,2.971322059631347,2019100
12/30/2022,2.9942898750305176,3.0000314196947753,2.9153415140634347,2.951227058016207,3834600
1/3/2023,3.0115137100219727,3.03878679,2.9942888083802233,3.034480428067555,2501100
1/4/2023,3.040221929550171,3.083284453,3.0287385717168824,3.040221929550171,4408000
1/5/2023,3.0545763969421387,3.058882485298368,3.0287387716653047,3.045963672659951,1575900
1/6/2023,3.0631890296936035,3.0976391075174776,3.0201265008599814,3.0287389518697294,2777900
1/9/2023,3.123476982116699,3.163668879658745,3.114864530423726,3.1263478906093245,5751700
1/10/2023,3.180893898010254,3.1808938980102535,3.1263480036034603,3.1407019990155707,3269500
1/11/2023,3.1952483654022217,3.198119274176686,3.1407021938271242,3.1579273726889787,3621100
1/12/2023,3.4737186431884766,3.4794601843471127,3.255534603464201,3.307209842815952,13516600
1/13/2023,3.5541036128997803,3.5541036128997803,3.443576093369303,3.450753365,11364700
1/17/2023,3.910088539123535,3.910088539123535,3.829705003,3.8813802704137594,12929900
1/18/2023,3.778029203414917,3.935925617288258,3.716019110820107,3.9100879874454493,25287100
1/19/2023,3.849799633026123,3.8655893539128767,3.7780285726825045,3.789225004844798,6439700
1/20/2023,4.073725700378418,4.0909508771686935,3.834010322238541,3.844058501740725,18107600
1/23/2023,4.211526393890381,4.231622205804715,4.105305243538338,4.162722044568509,11053400
1/24/2023,4.197173118591309,4.210091936103891,4.151239666895448,4.172770938154762,6406000
1/25/2023,4.177076816558838,4.182818360461188,4.070855653408446,4.113918190923357,7939800
1/26/2023,4.2201385498046875,4.237363726,4.162721752798921,4.225880366397707,6300900
1/27/2023,4.205784797668457,4.289039231978692,4.161286808757362,4.173918423511598,13773400
