Price,Ticker,Open,High,Low,Close,Volume
Ticker,,BITO,BITO,BITO,BITO,BITO
Date,,,,,,
2023-03-24,BITO,5.3172687150945785,5.38833086369213,5.2431174459206105,5.301820755004883,9519300
2023-03-27,BITO,5.286373020533117,5.298731271271933,5.036111813425397,5.128801345825195,16324800
2023-03-28,BITO,5.104083966019196,5.23384883258924,5.079366876639279,5.215310573577881,9822300
2023-03-29,BITO,5.38832916727138,5.436218182053565,5.345073831894986,5.403777122497559,8101700
2023-03-30,BITO,5.437766551667443,5.4408562624029,5.258567454125431,5.323449611663818,8749200
2023-03-31,BITO,5.379062046033743,5.459392739623396,5.372882625918707,5.413048267364502,9507400
2023-04-03,BITO,5.351157324419388,5.386069563087361,5.284505586291344,5.319418430328369,8597100
2023-04-04,BITO,5.354331026399439,5.366391793488096,5.287679291358122,5.341635227203369,6941600
2023-04-05,BITO,5.4003502167470145,5.401937493870075,5.259112821237124,5.3448076248168945,9347800
2023-04-06,BITO,5.287680259150711,5.338462254491458,5.2384849363153645,5.297202110290527,7378400
2023-04-10,BITO,5.351156996342213,5.592371729128508,5.325766003699919,5.544763088226318,15452000
2023-04-11,BITO,5.719327094811192,5.800260700376012,5.687588200432592,5.716153144836426,15613800
2023-04-12,BITO,5.722502404307561,5.740593257555689,5.614590501004626,5.646329402923584,10759800
2023-04-13,BITO,5.751065849327319,5.82723883076204,5.727261527780013,5.763761043548584,9204400
2023-04-14,BITO,5.808194653067242,5.835172922290445,5.668544501288409,5.747891426086426,8301200
2023-04-17,BITO,5.551110621343738,5.595544704192751,5.520959008748904,5.570153713226318,5009200
2023-04-18,BITO,5.7320221672209595,5.757413161109074,5.662197085370907,5.719326972961426,5694400
2023-04-19,BITO,5.52572167257775,5.579042591702952,5.5003306722272916,5.522547721862793,5786900
2023-04-20,BITO,5.427331049022334,5.457799883005301,5.279745685885432,5.297202110290527,10648500
2023-04-21,BITO,5.316244075841923,5.344809017813281,5.128985280860359,5.148028373718262,8580200
2023-04-24,BITO,5.167073726654053,5.230550924964733,5.087726774738802,5.167073726654053,4776300
2023-04-25,BITO,5.167073225360515,5.24642016957777,5.128986425773811,5.211507320404053,9398400
2023-04-26,BITO,5.627285099324842,5.649502146691552,5.233724331398317,5.268637180328369,23874100
2023-04-27,BITO,5.459070568136179,5.646329424259507,5.4432008144321316,5.617764472961426,13519100
2023-04-28,BITO,5.528894546410232,5.547937641621684,5.44637366000183,5.525720596313477,8464400
2023-05-01,BITO,5.375164695330191,5.384919587809406,5.223957659656389,5.228835105895996,9736100
2023-05-02,BITO,5.271108049269625,5.443451728682389,5.2418427499670965,5.410933971405029,16581600
2023-05-03,BITO,5.310127888075256,5.411907960228506,5.280861977333014,5.326386451721191,12383500
2023-05-04,BITO,5.433695415919201,5.458083885344865,5.388170934564137,5.443450927734375,13293800
2023-05-05,BITO,5.462961161887943,5.607665124986071,5.456458107770511,5.589780330657959,9596000
2023-05-08,BITO,5.251596171995152,5.280862083324787,5.1247776363830395,5.141036510467529,12125900
2023-05-09,BITO,5.212576004945292,5.219079059191195,5.137785299096593,5.2060723304748535,4407400
2023-05-10,BITO,5.280862726211286,5.332890881525719,5.017470112403898,5.2060723304748535,18099700
2023-05-11,BITO,5.141035699462144,5.170301296062862,5.017468710070007,5.043482780456543,8989900
2023-05-12,BITO,4.965442873912479,4.999586240849732,4.850330419474326,4.9719462394714355,10309400
2023-05-15,BITO,5.14428818942074,5.206071850747612,5.11502227722509,5.157295227050781,6070800
2023-05-16,BITO,5.089009036496266,5.10851975119695,5.049987917207189,5.062994956970215,3403900
2023-05-17,BITO,5.023972988706406,5.167050712034029,4.983325957551642,5.154043674468994,7985100
2023-05-18,BITO,5.108521021152575,5.154045826696574,4.952436195081981,5.02722692489624,9027900
2023-05-19,BITO,5.059743305135234,5.115022990183901,5.007714837250831,5.04998779296875,6294500
2023-05-22,BITO,5.033728916136892,5.098764423464324,5.033728916136892,5.04998779296875,7539600
2023-05-23,BITO,5.128029982418913,5.150792222330076,5.095512231021028,5.111771106719971,4509400
2023-05-24,BITO,5.017469787814351,5.017469787814351,4.8841475709179125,4.926420211791992,8394300
2023-05-25,BITO,4.939427692743772,4.978449120316911,4.890651373445761,4.955686569213867,7247800
2023-05-26,BITO,4.955686714706575,5.056491503690848,4.955686714706575,5.020721912384033,6555500
2023-05-30,BITO,5.254849477502763,5.267206212856046,5.167052029087739,5.241842746734619,5987800
2023-05-31,BITO,5.092260242014654,5.10851911722878,5.023973214205129,5.046735763549805,5401600
2023-06-01,BITO,5.039379429013798,5.089539336990952,4.9892198399435355,5.022659778594971,7235600
2023-06-02,BITO,5.069475668233383,5.11963557975489,5.022660133501605,5.112947463989258,4104600
2023-06-05,BITO,5.005939860097749,5.020987800752998,4.738421304890649,4.788580894470215,11901200
2023-06-06,BITO,4.775203319087957,5.1096013168738015,4.755139617808605,5.082849502563477,16512400
2023-06-07,BITO,5.015970831447191,5.046066707460969,4.91565135103688,4.962467193603516,5708400
2023-06-08,BITO,4.949091610557174,5.0360351872408815,4.925683528276571,4.979187488555908,4071900
2023-06-09,BITO,5.012628857425412,5.015972915907023,4.939061484271794,4.9424052238464355,4424400
2023-06-12,BITO,4.84877220038056,4.86214811093568,4.796940586842827,4.8353962898254395,3662100
2023-06-13,BITO,4.888899294422585,4.895587408281295,4.806971813094318,4.84208345413208,2847800
2023-06-14,BITO,4.868835590660098,4.882211499470697,4.815331636510884,4.84208345413208,4082800
2023-06-15,BITO,4.67822984228885,4.771861549905504,4.648133959048277,4.761829376220703,9002500
2023-06-16,BITO,4.781894243612756,4.970829083126187,4.698294695014305,4.9424052238464355,13244200
2023-06-20,BITO,5.032689780194609,5.2968641778015595,4.989218003511596,5.280144214630127,14810600
2023-06-21,BITO,5.470754358699171,5.780072416104406,5.457378125520139,5.658017158508301,20063300
2023-06-22,BITO,5.6981429933554795,5.721550754456959,5.556023441532188,5.678078651428223,10033300
2023-06-23,BITO,5.671392334441541,5.918847527441686,5.624576797405012,5.821871757507324,30436300
2023-06-26,BITO,5.718207175941175,5.768366759329121,5.620562999853951,5.674735069274902,10123900
2023-06-27,BITO,5.74495951963168,5.83190310307103,5.708175524149787,5.754991054534912,13825200
2023-06-28,BITO,5.658016201049161,5.721552022270119,5.601168495285947,5.647984027862549,8890600
2023-06-29,BITO,5.781743350347715,5.788430827488037,5.711519418957476,5.748303413391113,6181900
2023-06-30,BITO,5.83524614079013,5.838589559964352,5.487471867814863,5.678078651428223,25569400
2023-07-03,BITO,5.735152808235518,5.846514895576728,5.724713027403779,5.822154521942139,7649900
2023-07-05,BITO,5.64467143427562,5.724017227061871,5.637711801042975,5.682952404022217,6365100
2023-07-06,BITO,5.7177499503796385,5.721230096887906,5.571587115882755,5.651628494262695,7977400
2023-07-07,BITO,5.6516316458571145,5.693392763474063,5.616135193710543,5.6342315673828125,7400100
2023-07-10,BITO,5.623791191730181,5.762993812561035,5.623791191730181,5.762993812561035,6047700
2023-07-11,BITO,5.662071982496473,5.747333294662224,5.637711607591973,5.70731258392334,8862600
2023-07-12,BITO,5.714272310055555,5.759512906964657,5.6255308583694665,5.641190528869629,9254100
2023-07-13,BITO,5.700352807516666,5.968318283468304,5.6812129853234,5.930037975311279,30266700
2023-07-14,BITO,5.808232738433381,5.856953470146807,5.571588046504996,5.613348484039307,19805500
2023-07-17,BITO,5.627269496689488,5.648149717030996,5.515907436507792,5.557668209075928,7977000
2023-07-18,BITO,5.53330826803505,5.588989305758975,5.481107378140162,5.5228681564331055,8023000
2023-07-19,BITO,5.56114940702303,5.602910521857936,5.526348920507543,5.582030296325684,6536600
2023-07-20,BITO,5.620310263911382,5.63423085594943,5.488067958401743,5.52634859085083,6927300
2023-07-21,BITO,5.554189395776961,5.5942104361668346,5.5315690963263355,5.550709247589111,5302300
2023-07-24,BITO,5.43238711959739,5.435867267948801,5.35234569882622,5.401066780090332,6137600
2023-07-25,BITO,5.404547258442259,5.456748494450779,5.404547258442259,5.4184675216674805,3367600
2023-07-26,BITO,5.418466281433034,5.472407579483723,5.4097662433655955,5.4532670974731445,5112700
2023-07-27,BITO,5.460227306215752,5.470667750626715,5.366265629713438,5.383666038513184,5557000
2023-07-28,BITO,5.418465997339123,5.475887108475051,5.404545738029963,5.428906440734863,4035700
2023-07-31,BITO,5.453268450270057,5.458488673536612,5.379838836326045,5.387146949768066,4848100
2023-08-01,BITO,5.342534646491033,5.428186421339211,5.2675892584114035,5.410342216491699,8029000
2023-08-02,BITO,5.438894220213119,5.453169519727458,5.330401875834142,5.381793022155762,7107600
2023-08-03,BITO,5.388929442954604,5.44246171714724,5.37965048366189,5.410342216491699,4353400
2023-08-04,BITO,5.399636243654186,5.4264023828023715,5.3403935743169315,5.353241443634033,3821500
2023-08-07,BITO,5.363949977861252,5.394285038462516,5.289004554043427,5.3853631019592285,4344900
2023-08-08,BITO,5.453169168386208,5.570940466879139,5.425689312187846,5.542389869689941,10434400
2023-08-09,BITO,5.549528063552553,5.549528063552553,5.424618937160539,5.428187847137451,7128000
2023-08-10,BITO,5.467443613495621,5.499563115407004,5.412126882620412,5.431755542755127,4327600
2023-08-11,BITO,5.435325326741287,5.465660380845063,5.399280220884445,5.428187847137451,3774600
2023-08-14,BITO,5.410342216491699,5.492425422650293,5.3996358297231515,5.410342216491699,4633700
2023-08-15,BITO,5.42818568742573,5.449598798417581,5.358593672314456,5.3782219886779785,6533500
2023-08-16,BITO,5.363948822021484,5.39606833107221,5.3318293129707595,5.363948822021484,5025200
2023-08-17,BITO,5.2497455059278,5.2568829842718925,5.092717238508548,5.131974220275879,15669800
2023-08-18,BITO,4.828623522716848,4.860743024742777,4.714421151380132,4.796504020690918,19678600
2023-08-21,BITO,4.7857997514340385,4.823272633831318,4.7501116647724135,4.800075054168701,7225400
2023-08-22,BITO,4.782229840018145,4.7947210251035965,4.728697551051894,4.7429728507995605,5549500
2023-08-23,BITO,4.746542093678457,4.9249835232126085,4.746542093678457,4.8892951011657715,12893900
2023-08-24,BITO,4.83576349470164,4.839332405482801,4.742973856491851,4.782230854034424,5186300
2023-08-25,BITO,4.807211597038537,4.83219328509179,4.726912827795978,4.76438570022583,8841100
2023-08-28,BITO,4.78900948344358,4.808995170573247,4.75189364493837,4.767953395843506,5165200
2023-08-29,BITO,4.7679540856667755,5.178369509893344,4.7679540856667755,5.11413049697876,58284700
2023-08-30,BITO,5.032048737981666,5.03561730811127,4.957103319659384,4.978516101837158,20488100
2023-08-31,BITO,4.9785143052712435,4.992789601688333,4.75367813143965,4.796504020690918,21074400
2023-09-01,BITO,4.766159117318919,4.773299253351398,4.639418383094987,4.7018961906433105,9382800
2023-09-05,BITO,4.716176644373165,4.744737868494635,4.6911856583860425,4.705466270446777,3843200
2023-09-06,BITO,4.705466270446777,4.780082408880701,4.630492972008759,4.705466270446777,8771600
2023-09-07,BITO,4.694755158870803,4.764373434694295,4.6876150236828105,4.748307704925537,4175300
2023-09-08,BITO,4.74116614605506,4.7625872276782415,4.719745404908422,4.759016990661621,4217600
2023-09-11,BITO,4.709035795901966,4.725101525760037,4.566229686582025,4.576940059661865,10778900
2023-09-12,BITO,4.784010387869028,4.876834554378627,4.7447387822580644,4.776870250701904,8113200
2023-09-13,BITO,4.791149934753738,4.851842621028953,4.77686932271702,4.79472017288208,6952400
2023-09-14,BITO,4.891115188598633,4.9303871348421495,4.867909317117504,4.891115188598633,7934800
2023-09-15,BITO,4.84470272064209,4.866123811481728,4.807216237268584,4.84470272064209,3366300
2023-09-18,BITO,5.005359175740807,5.029993000304192,4.876833334124472,4.916105270385742,7375000
2023-09-19,BITO,4.983937131646589,5.055340174124736,4.935739950295128,4.99464750289917,5751700
2023-09-20,BITO,4.955378511649053,5.016071214682194,4.912536663709791,4.937527656555176,5086400
2023-09-21,BITO,4.866122432153318,4.8982538890665985,4.8304207376993205,4.8804030418396,3995600
2023-09-22,BITO,4.880403970282349,4.898254820905274,4.858982881439507,4.862553119659424,4323800
2023-09-25,BITO,4.787579904622958,4.844702355251529,4.778654649390992,4.826851844787598,4015600
2023-09-26,BITO,4.7875794051068885,4.816497787422961,4.773298793939724,4.809000492095947,3805100
2023-09-27,BITO,4.898254397009876,4.907179651310618,4.776869031850672,4.809000492095947,5163100
2023-09-28,BITO,4.855412248168675,5.019639436163467,4.848271772810525,4.983937740325928,8374000
2023-09-29,BITO,4.937525247029552,4.958946330784008,4.875047454928681,4.930385112762451,4047800
2023-10-02,BITO,5.204615145310021,5.258455854716462,5.053860748198929,5.122059345245361,9177100
2023-10-03,BITO,5.02873589891174,5.05027204904527,4.978484311415278,4.982073783874512,4591400
2023-10-04,BITO,5.025145731451271,5.096933459152684,4.9892516964451215,5.057450294494629,4880400
2023-10-05,BITO,5.132827289106444,5.157952907220468,4.997148266668969,5.025145530700684,5868600
2023-10-06,BITO,5.008993088241102,5.148979403883914,5.008993088241102,5.129237651824951,6951600
2023-10-09,BITO,5.025145416696716,5.082575595260654,4.985662254511725,5.050271034240723,4398100
2023-10-10,BITO,5.014377596206385,5.05745023229752,4.9892516350867275,5.0036091804504395,5264500
2023-10-11,BITO,4.956946596091712,4.964125196432552,4.838496438515011,4.885158538818359,7125300
2023-10-12,BITO,4.881570500041127,4.8923385741127134,4.843881727324217,4.874391555786133,3723700
2023-10-13,BITO,4.910285613164607,4.917464215138997,4.8639822440706295,4.888749122619629,3144100
2023-10-16,BITO,5.362548930112112,5.52766089675872,5.077192717649984,5.211794853210449,33507800
2023-10-17,BITO,5.172311047698099,5.2415862186962014,5.148980162807586,5.218973159790039,4536200
2023-10-18,BITO,5.186667554752652,5.201384182570383,5.143594923526439,5.161541938781738,3462000
2023-10-19,BITO,5.218972611569184,5.303323146310891,5.204615066457598,5.272813320159912,5784700
2023-10-20,BITO,5.405621867265953,5.452283639283623,5.366138355435869,5.4163899421691895,8132600
2023-10-23,BITO,5.599449960372538,5.760972140660351,5.559966441256368,5.746614933013916,21067400
2023-10-24,BITO,6.302969099327307,6.324146507319673,6.082221680685906,6.166572570800781,36921600
2023-10-25,BITO,6.306557897567163,6.442955096134676,6.270663861911407,6.36757755279541,16367400
2023-10-26,BITO,6.27425388083156,6.302968974934745,6.170161921440708,6.2024664878845215,13609500
2023-10-27,BITO,6.234770813814299,6.24912801800112,6.0840164044326555,6.141446590423584,12549300
2023-10-30,BITO,6.313736712442239,6.360398478604761,6.209644079632485,6.292200565338135,10682400
2023-10-31,BITO,6.2634861488966935,6.331684069508168,6.22400263776869,6.313737392425537,8504900
2023-11-01,BITO,6.364390812935735,6.37886320167768,6.208808665802116,6.342681884765625,20233600
2023-11-02,BITO,6.422282661727039,6.44399159298533,6.25946395200366,6.40057373046875,13341100
2023-11-03,BITO,6.281173234753811,6.373436705213414,6.270318424652616,6.306500434875488,11186000
2023-11-06,BITO,6.415045797599797,6.447609537901477,6.358964337169251,6.407809257507324,4749300
2023-11-07,BITO,6.349917652232892,6.597763948595063,6.306499796452302,6.563390731811523,18011400
2023-11-08,BITO,6.454846301836216,6.545300985785587,6.400573629489489,6.516355514526367,13128900
2023-11-09,BITO,6.856464087751049,6.957772873902536,6.505499535399548,6.6755547523498535,40294000
2023-11-10,BITO,6.758773726758327,6.870937335510515,6.744300646860273,6.820282936096191,10866500
2023-11-13,BITO,6.726210530451692,6.7623925430052125,6.653846505344654,6.708119869232178,7669200
2023-11-14,BITO,6.671937853035673,6.69726505477496,6.317354958342179,6.418664455413818,19778700
2023-11-15,BITO,6.5923353697285405,6.925208546000297,6.563389906144661,6.87455415725708,18999800
2023-11-16,BITO,6.6683193247908115,6.728019056564578,6.471128088730834,6.552537441253662,13314700
2023-11-17,BITO,6.617662599881129,6.744298559217813,6.534443796455883,6.650225639343262,13268900
2023-11-20,BITO,6.762392855556487,6.8962654110431325,6.708120179275022,6.856465816497803,12925800
2023-11-21,BITO,6.740682566972033,6.852846869001672,6.606810024712011,6.718973636627197,20478700
2023-11-22,BITO,6.6538464411374925,6.874556094481154,6.592337227424398,6.870937824249268,14210300
2023-11-24,BITO,6.856465289424175,7.047505536922484,6.856465289424175,6.914356231689453,13038000
2023-11-27,BITO,6.653846234122629,6.731637316401729,6.639373843759834,6.657464504241943,10118300
2023-11-28,BITO,6.79133737986346,7.030137674222541,6.769627760293053,6.961391925811768,15731400
2023-11-29,BITO,6.907120855458915,6.914357396990291,6.794957222180918,6.813047885894775,11799900
2023-11-30,BITO,6.823900670281504,6.845609598309642,6.769627315039591,6.827518939971924,5931100
2023-12-01,BITO,6.942993574159693,7.08505950148582,6.92842311956688,7.019490718841553,14050000
2023-12-04,BITO,7.5331101979981785,7.616892203394077,7.440220878927979,7.5586090087890625,21862800
2023-12-05,BITO,7.627822558124585,7.973879029760407,7.603051881282515,7.933809757232666,28494300
2023-12-06,BITO,7.99937659195278,8.01394773952411,7.901024125008535,7.915594577789307,12748900
2023-12-07,BITO,7.857311652033505,7.955664817209948,7.784457995999185,7.824527263641357,9733700
2023-12-08,BITO,7.879169097070066,8.059483265670954,7.879169097070066,8.046733856201172,17981600
2023-12-11,BITO,7.547682134416109,7.591394886366496,7.245337742363679,7.358262062072754,25910300
2023-12-12,BITO,7.533109880907672,7.533109880907672,7.325475922018415,7.427471160888672,9267000
2023-12-13,BITO,7.471186707657623,7.7607817313685485,7.456615556753334,7.744389533996582,17117400
2023-12-14,BITO,7.671531367364417,7.8390960457720595,7.61689096813228,7.737100124359131,13838000
2023-12-15,BITO,7.602323770041113,7.620537012643132,7.5039705924926,7.6096086502075195,10281600
2023-12-18,BITO,7.478469789904788,7.5724513196170395,7.407436495113848,7.5586090087890625,9748100
2023-12-19,BITO,7.686104110840112,7.697031776086809,7.514896610876335,7.602322101593018,15240600
2023-12-20,BITO,7.9497338363890435,8.006596512851944,7.799323608035975,7.839677810668945,19795200
2023-12-21,BITO,7.905710800875778,7.918550646885567,7.808127971201386,7.880031108856201,12970800
2023-12-22,BITO,7.802991658924943,7.93505874008621,7.802991658924943,7.865356922149658,10634400
2023-12-26,BITO,7.667255558017862,7.67459281274276,7.480159760847718,7.575541973114014,16317700
2023-12-27,BITO,7.714946812347734,7.843345268081585,7.6984383395077955,7.8176655769348145,26937900
2023-12-28,BITO,7.692937439042035,7.7002746958549215,7.586550014132474,7.637909412384033,17059300
2023-12-29,BITO,7.689265048195692,7.740625121035539,7.417792976426998,7.516843795776367,29176400
2024-01-02,BITO,8.23588119658961,8.25789226369728,8.015768426355294,8.030442237854004,20878600
2024-01-03,BITO,7.505839404203543,7.779146193328791,7.505839404203543,7.630569934844971,33315500
2024-01-04,BITO,7.733289662632556,8.019436307258422,7.714947225037714,7.894705772399902,23038500
2024-01-05,BITO,7.813997318420978,7.933225261193624,7.685598856627837,7.85435152053833,23948100
2024-01-08,BITO,8.037780320301852,8.455260831160064,7.979083668830527,8.382623672485352,35638400
2024-01-09,BITO,8.342269583741139,8.397297607832291,8.279170997363867,8.334932327270508,22852700
2024-01-10,BITO,8.067127272496338,8.327594231306575,7.949733989541532,8.202863693237305,61860100
2024-01-11,BITO,8.49267778309786,8.74213884484421,8.067126807078486,8.19185733795166,88598800
2024-01-12,BITO,8.111150623697132,8.12765909890392,7.623234322797764,7.725953102111816,46108700
2024-01-16,BITO,7.582881114606482,7.700274420538074,7.439808110467266,7.670926094055176,24901100
2024-01-17,BITO,7.531519367211926,7.619564319177207,7.476490659979432,7.586547374725342,17551800
2024-01-18,BITO,7.537023476142495,7.601222714552538,7.186677561420783,7.234368324279785,25175200
2024-01-19,BITO,7.2710534655530665,7.463651868908513,7.137151705130343,7.3701043128967285,19477800
2024-01-22,BITO,7.179340425677237,7.2306998172636865,6.970233531681858,7.113306522369385,26299600
2024-01-23,BITO,6.871181121017735,7.025259960611363,6.827158995259026,6.940883636474609,18044800
2024-01-24,BITO,7.0839567057361235,7.124310904746299,6.99224312596324,7.010586261749268,14753200
2024-01-25,BITO,7.0839588990406455,7.105970668799066,7.0032511757510045,7.0509419441223145,13602700
2024-01-26,BITO,7.289397227470723,7.483829611426201,7.27288875150099,7.447144031524658,18257500
2024-01-29,BITO,7.425130925440311,7.672757997018253,7.395782609518375,7.6452436447143555,14373200
2024-01-30,BITO,7.674593813553062,7.740627715250086,7.656251374067984,7.711279392242432,16522500
2024-01-31,BITO,7.557199423479743,7.755300400068007,7.516845222812881,7.527851104736328,18090600
2024-02-01,BITO,7.50395793771779,7.666356824952173,7.492757744363661,7.6122236251831055,14717100
2024-02-02,BITO,7.556224802104384,7.698091083141396,7.555478549720071,7.597291469573975,8942000
2024-02-05,BITO,7.668223936621198,7.679423417985379,7.475957865686483,7.485291004180908,7201000
2024-02-06,BITO,7.589824184168338,7.681290652527094,7.57489130464267,7.623424053192139,6601900
2024-02-07,BITO,7.627158059190122,7.84742356831956,7.587958446227992,7.821290493011475,9838700
2024-02-08,BITO,7.970622023804524,8.119954375654878,7.942621896300723,8.056488037109375,12545400
2024-02-09,BITO,8.32155177860207,8.541816504729683,8.287951917719134,8.414884567260742,20880200
2024-02-12,BITO,8.534353062542158,8.92635061132686,8.526886266242496,8.89275074005127,18818700
2024-02-13,BITO,8.676218237341395,8.765817652644358,8.56795254421097,8.747151374816895,15529000
2024-02-14,BITO,9.157817354422432,9.232483189698636,9.077177226939057,9.16901683807373,16483000
2024-02-15,BITO,9.292216142748787,9.37434948724747,9.139150361548655,9.16901683807373,17783700
2024-02-16,BITO,9.262347973424612,9.301548295258758,9.142882089158055,9.187682151794434,13231400
2024-02-20,BITO,9.258615524569624,9.273549117670104,8.97861706259184,9.20634937286377,13097100
2024-02-21,BITO,9.004751686464603,9.089124501510824,8.950618474559331,8.997284889221191,9819800
2024-02-22,BITO,9.023415971978874,9.208215246483736,9.0084823807946,9.183948516845703,11399900
2024-02-23,BITO,9.030883795826504,9.060750269522824,8.931950523148217,9.015950202941895,9199800
2024-02-26,BITO,9.068216069954888,9.7140789377448,9.068216069954888,9.631945610046387,24040300
2024-02-27,BITO,10.031410445249849,10.165809203597004,9.923144046950918,10.053810119628906,23197800
2024-02-28,BITO,10.61007189563437,11.319400977272885,10.453272775518682,10.621272087097168,72413900
2024-02-29,BITO,11.158871303297197,11.213004507718217,10.62500747944384,10.91247272491455,40650100
2024-03-01,BITO,10.99516525552356,11.16744355886357,10.773118070223878,11.102360725402832,27956600
